Sample;Timestamp;PS mW;PL mW;MGT mW;Total mW
468;1637345495.024835123;1840.921021;2075.085938;212.179993;4128.187012
469;1637345495.044899318;1710.964966;2074.629883;214.248001;3999.842773
470;1637345495.064959692;1634.697998;2075.278076;215.505997;3925.482178
471;1637345495.085019657;1602.258057;2071.334961;210.953003;3884.546143
472;1637345495.105079621;1621.651978;2071.365967;211.322006;3904.339844
473;1637345495.125139465;1628.566040;2069.621094;212.149002;3910.335938
474;1637345495.145199460;1586.447021;2068.822021;211.084000;3866.353027
475;1637345495.165259514;1606.364014;2073.062012;212.197006;3891.623047
476;1637345495.185319498;1620.475952;2068.756104;212.242004;3901.474121
477;1637345495.205378923;1627.425049;2071.101074;210.964996;3909.491211
478;1637345495.225439167;1592.248047;2073.781982;214.291000;3880.321045
479;1637345495.245499681;1613.857056;2072.117920;214.279999;3900.254883
480;1637345495.265559536;1618.562988;2071.100098;212.197006;3901.860107
481;1637345495.285620150;1594.680054;2072.001953;215.505997;3882.187988
482;1637345495.305680535;1603.286011;2071.334961;210.953003;3885.574219
483;1637345495.325740449;1615.180054;2071.365967;212.179993;3898.726074
484;1637345495.345800793;1630.719971;2069.441895;212.188995;3912.350830
485;1637345495.365861138;1594.040039;2070.518066;211.046005;3875.604004
486;1637345495.385921492;1617.084961;2070.487061;211.307999;3898.880127
487;1637345495.405982016;1620.395996;2066.934082;212.143997;3899.474121
488;1637345495.426041981;1596.651001;2067.748047;212.227997;3876.626953
489;1637345495.446064391;1603.129028;2069.441895;212.169998;3884.740723
490;1637345495.466124726;1625.378052;2070.500000;212.223007;3908.101074
491;1637345495.486184380;1633.317993;2071.435059;211.360001;3916.113281
492;1637345495.506244554;1603.350952;2067.403076;208.927002;3879.681152
493;1637345495.526304749;1617.588013;2066.879883;212.227997;3896.695801
494;1637345495.546364453;1623.911011;2069.638916;212.210999;3905.760742
495;1637345495.566425577;1588.885010;2067.940918;212.447006;3869.272949
496;1637345495.586485862;1615.844971;2069.509033;212.242004;3897.595947
497;1637345495.606545856;1626.983032;2068.510986;212.166000;3907.660156
498;1637345495.626606221;1593.334961;2068.822021;212.220001;3874.376953
499;1637345495.646665805;1598.977051;2072.248047;212.242004;3883.467041
500;1637345495.666726449;1622.744019;2069.458008;212.210999;3904.413086
501;1637345495.686786524;1619.244995;2072.085938;215.444000;3906.774902
502;1637345495.706846648;1589.181030;2070.451904;211.343994;3870.977051
503;1637345495.726907212;1596.927002;2071.334961;211.313004;3879.574951
504;1637345495.746967317;1626.230957;2070.552002;212.197006;3908.979980
505;1637345495.767028151;1584.406982;2070.617920;212.279999;3867.304932
506;1637345495.787088535;1597.827026;2069.458008;212.166000;3879.451172
507;1637345495.807148700;1622.275024;2074.210938;212.227997;3908.713867
508;1637345495.827209164;1634.165039;2074.241943;210.983994;3919.390869
509;1637345495.847268678;1584.885010;2073.162109;212.175003;3870.222168
510;1637345495.867329413;1609.592041;2078.416016;215.505997;3903.514160
511;1637345495.887389767;1626.109009;2068.803955;212.201004;3907.113770
512;1637345495.907449882;1587.447998;2067.729980;212.210999;3867.388916
513;1637345495.927509936;1598.791992;2069.489014;212.242004;3880.522949
514;1637345495.947570270;1616.896973;2071.334961;212.188995;3900.420898
515;1637345495.967631145;1630.177979;2072.916016;215.487000;3918.581055
516;1637345495.987691339;1602.314941;2070.729004;208.854004;3881.897949
517;1637345496.007751243;1621.557983;2070.487061;212.192001;3904.236816
518;1637345496.027811418;1627.318970;2073.162109;212.158005;3912.639160
519;1637345496.047871382;1596.594971;2071.101074;212.158005;3879.854004
520;1637345496.067931647;1612.213013;2071.300049;212.242004;3895.754883
521;1637345496.087992001;1623.194946;2067.094971;212.130005;3902.419922
522;1637345496.108052065;1632.177979;2071.365967;212.242004;3915.785889
523;1637345496.128112090;1585.967041;2066.865967;210.983994;3863.816895
524;1637345496.148171554;1623.003052;2068.594971;212.227997;3903.826172
525;1637345496.168232738;1615.334961;2068.378906;212.158005;3895.871826
526;1637345496.188292913;1588.225952;2070.487061;212.210999;3870.923828
527;1637345496.208352887;1602.660034;2064.391113;212.242004;3879.292969
528;1637345496.228413061;1619.272949;2066.146973;208.000000;3893.419922
529;1637345496.248472936;1633.159058;2071.334961;212.222000;3916.715820
530;1637345496.268533480;1610.989014;2066.931885;212.242004;3890.162842
531;1637345496.288593774;1620.281982;2070.420898;211.014999;3901.717773
532;1637345496.308653279;1634.025024;2070.902100;212.242004;3917.168945
533;1637345496.328712873;1591.734985;2067.681885;211.291000;3870.708008
534;1637345496.348772887;1610.613037;2073.064941;212.210999;3895.888916
535;1637345496.368833022;1608.123047;2075.395996;214.248001;3897.767090
536;1637345496.388892726;1635.907959;2069.554932;212.166000;3917.628906
537;1637345496.408952930;1605.610962;2069.604980;212.227997;3887.443848
538;1637345496.429012915;1616.171997;2069.489014;212.179993;3897.840820
539;1637345496.449073029;1632.058960;2075.543945;215.516006;3923.119141
540;1637345496.469133954;1591.571045;2068.625977;212.237000;3872.434082
541;1637345496.489193308;1601.543945;2069.638916;212.210999;3883.393799
542;1637345496.509253002;1613.345947;2071.889893;215.460999;3900.696777
543;1637345496.529312646;1602.230957;2072.150879;215.537994;3889.919922
544;1637345496.549372751;1596.812988;2070.518066;212.179993;3879.510986
545;1637345496.569433505;1615.771973;2067.566895;212.210999;3895.549805
546;1637345496.589493660;1630.739990;2068.822021;211.322006;3910.884033
547;1637345496.609553844;1604.772949;2068.594971;210.968994;3884.336914
548;1637345496.629614048;1601.228027;2071.922119;214.279999;3887.430176
549;1637345496.649674073;1628.454956;2069.604004;212.259003;3910.317871
550;1637345496.669735257;1587.405029;2071.300049;210.134003;3868.839111
551;1637345496.689795251;1608.494995;2066.847900;212.242004;3887.584961
552;1637345496.709855336;1610.415039;2070.420898;212.149002;3892.984863
553;1637345496.729914850;1631.244995;2074.905029;212.179993;3918.330078
554;1637345496.749974614;1598.883057;2069.585938;212.242004;3880.710938
555;1637345496.770036109;1611.167969;2070.518066;212.242004;3893.927979
556;1637345496.790072601;1620.048950;2070.468994;212.248993;3902.767090
557;1637345496.810131875;1579.515015;2070.451904;211.298996;3861.266113
558;1637345496.830191639;1612.593994;2070.225098;215.475998;3898.295166
559;1637345496.850251694;1610.874023;2068.625977;212.242004;3891.741943
560;1637345496.870312618;1640.327026;2076.553955;212.179993;3929.061035
561;1637345496.890371932;1597.946045;2071.365967;212.242004;3881.553955
562;1637345496.910431657;1615.203003;2070.518066;211.322006;3897.042969
563;1637345496.930492141;1642.792969;2071.334961;210.132996;3924.260986
564;1637345496.950552546;1598.754028;2069.638916;212.227997;3880.621094
565;1637345496.970612870;1597.896973;2070.420898;212.149002;3880.466797
566;1637345496.990672524;1625.354004;2070.487061;212.149002;3907.989990
567;1637345497.010731638;1627.791992;2069.572998;210.992996;3908.357910
568;1637345497.030791683;1590.144043;2069.669922;211.026993;3870.841064
569;1637345497.050851747;1604.671997;2070.420898;211.313004;3886.405762
570;1637345497.070912782;1625.067017;2074.629883;215.483994;3915.180664
571;1637345497.090972276;1598.687012;2070.336914;212.242004;3881.265869
572;1637345497.111032010;1604.459961;2075.059082;210.964005;3890.483154
